institution,region,institution_size,avg_salary,regional_salary,age,gender,tenure_years,performance_grade,workload_level,flexible_work,quarter,overtime_hours,vacation_usage_rate,commute_time,burnout_risk_score,burnout_risk_level,quit_probability,expected_total_tenure
한국전력공사,전라남도,23423.0,89488.0,81476.33,34,M,12,B,medium,N,2024Q3,16,0.64,58,42,medium,0.26,17
한국전력공사,전라남도,23423.0,89488.0,81476.33,28,F,5,B,high,N,2024Q1,28,0.5,19,75,high,0.49,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,M,3,B,medium,Y,2024Q3,14,0.58,45,25,low,0.24,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,58,M,13,B,medium,N,2024Q2,9,0.6,10,25,low,0.24,19
한국전력공사,전라남도,23423.0,89488.0,81476.33,52,F,1,B,low,Y,2024Q3,0,0.81,35,0,low,0.29,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,22,F,0,C,low,Y,2024Q4,5,0.9,20,0,low,0.39,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,0,B,medium,N,2024Q3,15,0.64,29,37,medium,0.46,5
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,F,2,C,medium,Y,2024Q1,14,0.78,33,15,low,0.44,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,54,F,4,B,medium,N,2024Q4,14,0.7,23,25,low,0.32,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,F,3,B,medium,Y,2024Q1,8,0.8,32,15,low,0.22,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,M,6,B,medium,Y,2024Q2,1,0.75,30,15,low,0.22,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,M,9,A,high,N,2024Q4,36,0.53,25,75,high,0.44,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,M,6,A,medium,N,2024Q2,16,0.65,19,37,medium,0.29,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,M,6,B,low,N,2024Q3,5,0.82,41,10,low,0.27,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,22,M,0,A,medium,N,2024Q1,12,0.65,28,25,low,0.39,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,M,2,B,medium,Y,2024Q2,12,0.78,40,15,low,0.34,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,F,2,B,low,N,2024Q3,2,0.66,34,10,low,0.39,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,F,6,B,medium,N,2024Q2,10,0.83,15,25,low,0.32,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,58,F,6,B,high,N,2024Q3,21,0.5,37,62,medium,0.46,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,39,M,4,A,high,N,2024Q4,29,0.36,46,85,high,0.47,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,55,M,13,B,low,Y,2024Q1,2,0.95,36,0,low,0.09,22
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,M,1,C,medium,N,2024Q2,11,0.68,33,25,low,0.54,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,24,M,2,B,low,N,2024Q2,5,0.82,19,10,low,0.39,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,M,4,B,high,N,2024Q4,17,0.44,16,62,medium,0.46,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,F,4,B,medium,Y,2024Q3,12,0.78,29,15,low,0.22,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,59,M,4,B,high,N,2024Q1,23,0.48,42,62,medium,0.46,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,6,B,medium,N,2024Q3,7,0.7,33,25,low,0.32,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,37,F,5,B,medium,Y,2024Q4,6,0.7,46,15,low,0.22,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,49,F,7,C,low,N,2024Q1,4,0.73,51,15,low,0.37,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,39,F,3,B,low,N,2024Q4,0,0.78,26,10,low,0.27,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,M,2,C,medium,N,2024Q3,13,0.77,24,25,low,0.54,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,23,M,1,B,medium,N,2024Q4,12,0.69,53,30,low,0.44,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,23,M,1,C,low,N,2024Q2,6,1.0,35,10,low,0.49,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,M,6,B,medium,N,2024Q3,10,0.95,30,25,low,0.32,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,22,M,0,A,medium,N,2024Q1,17,0.68,34,37,medium,0.41,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,45,F,13,A,low,Y,2024Q1,3,0.91,26,0,low,0.04,24
한국전력공사,전라남도,23423.0,89488.0,81476.33,22,M,0,B,medium,N,2024Q3,13,0.78,36,25,low,0.44,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,39,M,3,B,medium,N,2024Q3,13,0.81,34,25,low,0.32,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,39,M,17,C,medium,N,2024Q1,16,0.44,36,47,medium,0.38,22
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,M,6,B,high,Y,2024Q3,31,0.37,33,75,high,0.42,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,29,M,3,A,high,N,2024Q3,31,0.51,31,75,high,0.44,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,F,8,B,medium,Y,2024Q1,15,0.76,29,27,low,0.24,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,M,8,B,medium,Y,2024Q1,10,0.95,19,15,low,0.22,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,40,F,5,B,high,N,2024Q1,27,0.53,23,75,high,0.49,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,M,8,C,medium,Y,2024Q3,13,0.76,44,15,low,0.32,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,29,F,7,B,high,N,2024Q4,17,0.67,40,52,medium,0.44,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,F,7,B,medium,N,2024Q1,11,0.67,18,25,low,0.32,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,45,F,1,B,medium,Y,2024Q2,10,0.6,52,20,low,0.34,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,37,F,7,C,medium,N,2024Q4,14,0.63,20,25,low,0.42,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,22,M,0,C,high,Y,2024Q1,15,0.71,47,47,medium,0.56,4
한국전력공사,전라남도,23423.0,89488.0,81476.33,55,F,4,C,medium,Y,2024Q2,3,0.76,25,15,low,0.32,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,4,A,medium,N,2024Q2,14,0.63,19,25,low,0.27,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,M,6,B,high,N,2024Q4,26,0.42,41,75,high,0.49,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,F,6,B,low,Y,2024Q3,0,0.93,10,0,low,0.17,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,34,F,2,B,medium,N,2024Q4,14,0.71,18,25,low,0.44,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,34,M,9,B,low,N,2024Q2,3,0.97,27,10,low,0.27,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,2,B,low,N,2024Q3,8,0.81,48,10,low,0.39,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,53,M,5,B,high,N,2024Q4,29,0.48,42,75,high,0.49,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,55,M,1,C,low,N,2024Q3,5,0.81,26,10,low,0.49,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,24,M,2,B,high,N,2024Q1,30,0.59,24,75,high,0.61,3
한국전력공사,전라남도,23423.0,89488.0,81476.33,25,M,3,A,low,Y,2024Q4,5,0.86,27,0,low,0.12,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,F,1,B,high,N,2024Q2,29,0.44,36,80,high,0.61,2
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,M,5,B,low,N,2024Q1,3,0.86,22,10,low,0.27,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,56,M,5,C,low,Y,2024Q2,3,0.76,32,0,low,0.27,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,M,5,B,medium,N,2024Q3,9,0.62,23,25,low,0.32,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,F,10,B,low,Y,2024Q4,1,0.93,13,0,low,0.09,19
한국전력공사,전라남도,23423.0,89488.0,81476.33,25,F,3,B,low,N,2024Q4,6,0.78,10,10,low,0.27,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,M,9,B,high,Y,2024Q1,23,0.59,21,52,medium,0.36,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,M,2,A,medium,N,2024Q3,17,0.57,13,47,medium,0.43,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,M,5,B,medium,N,2024Q1,5,0.61,22,25,low,0.32,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,5,B,low,N,2024Q2,3,0.81,40,10,low,0.27,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,44,M,9,A,medium,N,2024Q1,12,0.71,28,25,low,0.27,17
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,M,3,A,low,N,2024Q3,0,0.71,12,10,low,0.22,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,24,F,1,B,low,Y,2024Q1,3,0.88,10,0,low,0.29,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,M,2,C,medium,N,2024Q2,14,0.7,37,25,low,0.54,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,F,5,B,high,N,2024Q3,25,0.55,10,75,high,0.49,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,37,M,4,B,medium,N,2024Q4,14,0.74,35,25,low,0.32,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,26,M,4,A,low,N,2024Q3,9,0.81,42,10,low,0.22,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,39,F,8,A,high,N,2024Q3,33,0.53,22,75,high,0.44,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,F,2,C,high,Y,2024Q1,20,0.32,46,62,medium,0.61,3
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,F,6,B,high,N,2024Q1,22,0.47,30,62,medium,0.46,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,40,F,0,A,medium,Y,2024Q1,13,0.53,43,25,low,0.31,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,F,11,A,medium,N,2024Q4,3,0.79,34,25,low,0.19,21
한국전력공사,전라남도,23423.0,89488.0,81476.33,27,F,5,B,medium,N,2024Q2,17,0.5,28,47,medium,0.36,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,M,16,A,medium,Y,2024Q1,6,0.62,38,15,low,0.09,27
한국전력공사,전라남도,23423.0,89488.0,81476.33,46,F,2,A,low,N,2024Q1,6,0.74,38,10,low,0.34,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,F,13,A,medium,N,2024Q4,14,0.63,39,25,low,0.19,23
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,F,1,C,high,N,2024Q4,39,0.37,41,90,high,0.74,2
한국전력공사,전라남도,23423.0,89488.0,81476.33,29,M,5,B,low,N,2024Q1,4,0.77,27,10,low,0.27,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,57,M,4,C,high,N,2024Q1,25,0.2,44,85,high,0.62,5
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,F,5,A,medium,Y,2024Q3,9,0.76,10,15,low,0.17,16
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,F,6,B,medium,Y,2024Q1,10,0.71,21,15,low,0.22,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,M,6,A,medium,Y,2024Q3,16,0.79,10,27,low,0.19,17
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,F,2,B,low,Y,2024Q3,3,1.0,47,0,low,0.29,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,39,F,7,B,high,N,2024Q4,29,0.2,23,85,high,0.52,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,M,10,B,low,N,2024Q1,6,0.89,26,10,low,0.19,18
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,M,0,B,low,N,2024Q4,6,0.75,26,10,low,0.39,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,M,3,B,medium,Y,2024Q2,0,0.74,31,15,low,0.22,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,F,4,A,medium,Y,2024Q3,13,0.72,47,15,low,0.17,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,F,1,C,medium,N,2024Q4,15,0.64,21,37,medium,0.56,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,M,3,C,medium,Y,2024Q3,10,0.61,35,15,low,0.32,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,38,M,3,C,medium,Y,2024Q3,16,0.72,12,27,low,0.34,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,49,F,7,B,high,N,2024Q1,20,0.5,27,62,medium,0.46,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,40,M,4,B,medium,N,2024Q3,15,0.5,14,47,medium,0.36,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,34,M,2,C,high,N,2024Q1,23,0.58,17,62,medium,0.68,3
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,F,3,B,low,Y,2024Q3,0,0.94,35,0,low,0.17,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,58,M,4,B,low,Y,2024Q4,0,0.96,38,0,low,0.17,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,F,3,B,low,Y,2024Q3,3,0.97,44,0,low,0.17,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,M,9,C,high,N,2024Q3,24,0.66,62,57,medium,0.54,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,45,F,0,A,medium,Y,2024Q4,10,0.74,27,15,low,0.29,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,24,M,2,B,high,Y,2024Q2,19,0.69,29,42,medium,0.46,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,25,M,3,C,low,N,2024Q1,4,0.7,32,10,low,0.37,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,F,15,B,high,N,2024Q4,16,0.36,36,72,high,0.41,16
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,F,9,B,medium,N,2024Q2,8,0.68,28,25,low,0.32,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,37,F,6,A,high,N,2024Q1,32,0.37,28,85,high,0.47,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,4,B,low,Y,2024Q1,0,0.87,40,0,low,0.17,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,37,F,4,C,high,Y,2024Q3,22,0.41,39,52,medium,0.46,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,55,F,5,B,medium,Y,2024Q2,9,0.74,41,15,low,0.22,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,39,M,1,B,high,N,2024Q3,28,0.29,27,90,high,0.64,2
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,M,2,A,medium,N,2024Q4,16,0.66,35,37,medium,0.41,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,46,F,2,B,low,Y,2024Q1,2,0.92,50,5,low,0.29,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,22,M,0,B,high,Y,2024Q2,25,0.54,26,70,high,0.51,2
한국전력공사,전라남도,23423.0,89488.0,81476.33,45,M,9,B,high,Y,2024Q1,21,0.62,42,42,medium,0.34,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,M,8,B,medium,N,2024Q3,7,0.8,22,25,low,0.32,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,38,F,2,B,medium,N,2024Q3,17,0.54,34,47,medium,0.48,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,24,M,2,B,medium,Y,2024Q2,7,0.5,11,25,low,0.36,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,F,2,A,medium,N,2024Q2,11,0.59,31,35,medium,0.41,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,34,M,12,C,medium,Y,2024Q3,9,0.75,14,15,low,0.24,19
한국전력공사,전라남도,23423.0,89488.0,81476.33,28,M,6,B,medium,Y,2024Q2,9,0.71,36,15,low,0.22,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,F,5,B,medium,N,2024Q1,15,0.53,15,47,medium,0.36,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,M,12,B,high,Y,2024Q2,27,0.48,21,65,high,0.31,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,38,F,5,B,low,Y,2024Q2,2,0.8,31,0,low,0.17,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,28,F,4,B,low,Y,2024Q4,3,0.84,24,0,low,0.17,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,46,F,4,A,medium,Y,2024Q3,17,0.85,27,27,low,0.19,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,34,F,2,B,low,N,2024Q4,6,0.7,34,10,low,0.39,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,29,F,7,A,medium,N,2024Q3,14,0.66,16,25,low,0.27,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,F,3,B,medium,N,2024Q4,8,0.73,22,25,low,0.32,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,49,F,1,B,medium,Y,2024Q4,12,0.56,26,25,low,0.36,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,M,1,B,medium,N,2024Q2,18,0.63,30,37,medium,0.46,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,M,5,B,medium,Y,2024Q3,4,0.84,31,15,low,0.22,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,F,9,B,high,Y,2024Q4,28,0.76,23,55,medium,0.37,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,M,2,B,medium,Y,2024Q2,6,0.58,30,25,low,0.36,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,23,F,1,C,high,N,2024Q1,23,0.5,21,67,high,0.68,2
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,M,7,B,low,N,2024Q1,4,0.89,40,10,low,0.27,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,F,3,B,low,N,2024Q4,2,0.49,21,20,low,0.29,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,M,4,B,low,N,2024Q2,5,0.74,39,10,low,0.27,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,F,10,C,high,Y,2024Q3,15,0.63,14,42,medium,0.36,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,28,F,1,C,medium,Y,2024Q3,18,0.39,30,47,medium,0.51,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,23,M,1,B,low,N,2024Q2,4,0.69,58,15,low,0.39,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,M,2,B,medium,Y,2024Q3,11,0.72,24,15,low,0.34,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,F,11,A,medium,N,2024Q1,17,0.66,38,37,medium,0.21,18
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,M,7,B,low,N,2024Q1,3,0.88,41,10,low,0.27,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,49,M,7,A,medium,N,2024Q3,14,0.57,27,35,medium,0.29,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,F,1,B,medium,N,2024Q2,14,0.55,23,35,medium,0.46,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,F,13,A,medium,N,2024Q1,3,0.78,23,25,low,0.19,23
한국전력공사,전라남도,23423.0,89488.0,81476.33,38,F,2,C,high,N,2024Q2,18,0.46,19,62,medium,0.68,3
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,M,2,B,low,N,2024Q3,4,0.86,14,10,low,0.39,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,29,F,6,A,medium,Y,2024Q4,16,0.61,15,27,low,0.19,17
한국전력공사,전라남도,23423.0,89488.0,81476.33,25,M,3,B,low,N,2024Q4,3,0.7,25,10,low,0.27,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,32,F,4,B,medium,N,2024Q3,9,0.7,33,25,low,0.32,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,M,6,A,high,N,2024Q2,29,0.4,33,75,high,0.44,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,F,4,C,low,Y,2024Q3,0,0.87,24,0,low,0.27,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,27,M,1,B,low,Y,2024Q3,0,0.84,31,0,low,0.29,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,M,8,B,medium,N,2024Q3,10,0.65,22,25,low,0.32,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,F,3,A,high,Y,2024Q2,18,0.48,39,52,medium,0.31,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,M,8,A,medium,N,2024Q2,10,0.73,18,25,low,0.27,16
한국전력공사,전라남도,23423.0,89488.0,81476.33,42,M,4,B,medium,N,2024Q2,20,0.93,27,37,medium,0.34,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,51,M,4,B,medium,N,2024Q4,10,0.58,28,35,medium,0.34,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,45,F,3,C,high,N,2024Q4,21,0.4,28,72,high,0.59,4
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,F,3,B,medium,Y,2024Q4,3,0.64,10,15,low,0.22,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,46,F,9,B,medium,N,2024Q2,14,0.62,11,25,low,0.32,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,M,4,B,medium,Y,2024Q3,6,0.76,16,15,low,0.22,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,30,F,3,B,medium,N,2024Q2,8,0.67,18,25,low,0.32,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,37,F,3,B,medium,N,2024Q2,12,0.78,27,25,low,0.32,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,37,M,1,B,medium,N,2024Q1,22,0.55,22,47,medium,0.48,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,M,4,B,low,Y,2024Q3,0,0.99,19,0,low,0.17,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,54,M,1,B,low,N,2024Q3,6,0.83,21,10,low,0.39,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,F,2,B,medium,N,2024Q4,10,0.64,17,25,low,0.44,8
한국전력공사,전라남도,23423.0,89488.0,81476.33,24,M,2,A,low,N,2024Q3,7,0.8,10,10,low,0.34,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,49,F,5,B,medium,Y,2024Q4,8,0.69,43,15,low,0.22,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,33,M,2,B,medium,Y,2024Q2,14,0.58,14,25,low,0.36,9
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,F,13,A,medium,Y,2024Q4,8,0.77,27,15,low,0.09,24
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,F,6,B,medium,N,2024Q3,7,0.73,39,25,low,0.32,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,31,F,7,B,high,Y,2024Q1,24,0.45,51,57,medium,0.36,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,5,C,medium,N,2024Q2,11,0.61,28,25,low,0.42,11
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,F,8,B,high,Y,2024Q4,14,0.49,23,40,medium,0.34,12
한국전력공사,전라남도,23423.0,89488.0,81476.33,40,F,8,B,medium,Y,2024Q1,5,0.77,38,15,low,0.22,15
한국전력공사,전라남도,23423.0,89488.0,81476.33,58,M,7,B,medium,N,2024Q2,12,0.69,20,25,low,0.32,13
한국전력공사,전라남도,23423.0,89488.0,81476.33,43,M,6,B,high,Y,2024Q1,20,0.64,25,42,medium,0.34,10
한국전력공사,전라남도,23423.0,89488.0,81476.33,27,F,4,B,high,N,2024Q4,13,0.56,44,50,medium,0.44,7
한국전력공사,전라남도,23423.0,89488.0,81476.33,49,F,12,B,low,Y,2024Q3,1,0.93,43,0,low,0.09,21
한국전력공사,전라남도,23423.0,89488.0,81476.33,48,F,14,A,low,Y,2024Q4,1,0.92,48,0,low,0.04,25
한국전력공사,전라남도,23423.0,89488.0,81476.33,36,M,2,B,high,Y,2024Q2,21,0.43,33,52,medium,0.48,6
한국전력공사,전라남도,23423.0,89488.0,81476.33,35,M,13,B,high,N,2024Q1,18,0.55,33,62,medium,0.38,16
한국전력공사,전라남도,23423.0,89488.0,81476.33,41,M,7,B,medium,Y,2024Q3,13,0.78,41,15,low,0.22,14
한국전력공사,전라남도,23423.0,89488.0,81476.33,47,M,6,C,low,Y,2024Q1,2,0.9,12,0,low,0.27,13
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,25,F,3,B,medium,Y,2024Q2,11,0.76,70,25,low,0.24,10
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,43,M,17,B,medium,N,2024Q2,14,0.93,64,30,low,0.24,23
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,30,M,3,C,high,N,2024Q2,14,0.72,32,40,medium,0.52,6
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,43,M,5,B,medium,Y,2024Q3,11,0.75,46,15,low,0.22,12
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,44,F,6,A,medium,N,2024Q1,7,0.52,59,40,medium,0.29,13
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,41,F,18,A,medium,Y,2024Q4,9,0.86,59,20,low,0.09,29
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,47,M,6,C,low,Y,2024Q4,0,0.85,37,0,low,0.27,13
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,44,M,3,B,medium,N,2024Q1,14,0.76,41,25,low,0.32,9
한국전력국제원자력대학원대학교,울산광역시,67.0,97427.0,94750.31,29,F,7,B,medium,N,2024Q3,9,0.7,56,30,low,0.32,13
